date,pm25,source,n_sensors,fire_count,wind_speed_mean,wind_speed_min,temp_mean,temp_min,rh_mean,pressure_mean,precip_sum,blh_min,blh_mean
2024-07-26,2.8,cams,0,,24.95,19.1,23.11,21.0,79.54,908.08,2.2,,
2024-07-27,6.8,cams,0,,25.36,17.7,23.25,20.8,73.58,908.77,0.6,,
2024-07-28,7.6,cams,0,,25.38,19.9,22.87,20.3,74.75,907.28,0.2,,
2024-07-29,4.0,cams,0,,22.17,12.4,23.35,20.6,79.92,906.56,3.7,,
2024-07-30,3.7,cams,0,,18.78,14.3,21.23,20.3,93.67,909.01,11.7,,
2024-07-31,4.2,cams,0,,16.88,12.6,22.05,20.1,88.42,910.3,10.6,,
2024-08-01,4.4,cams,0,,17.15,7.0,22.44,20.3,85.58,910.31,3.4,,
2024-08-02,5.2,cams,0,,18.6,12.7,22.66,20.3,85.0,910.29,4.3,,
2024-08-03,6.2,cams,0,,17.36,11.6,22.27,19.5,84.58,910.94,7.6,,
2024-08-04,6.8,cams,0,,14.72,8.8,23.23,19.8,80.83,911.32,2.0,,
2024-08-05,10.0,cams,0,,10.67,4.7,22.75,19.1,84.38,911.13,1.2,,
2024-08-06,10.6,cams,0,,10.41,6.0,22.28,20.1,88.42,910.32,8.6,,
2024-08-07,9.6,cams,0,,11.05,5.6,21.96,20.3,88.46,910.29,5.2,,
2024-08-08,8.9,cams,0,,12.2,7.6,22.39,19.5,84.83,910.9,16.1,,
2024-08-09,9.6,cams,0,,11.21,2.5,23.11,19.7,82.71,911.3,12.4,,
2024-08-10,9.3,cams,0,,10.09,4.6,22.84,20.3,85.54,911.2,19.2,,
2024-08-11,13.1,cams,0,,11.08,6.1,23.6,20.2,81.33,909.54,3.0,,
2024-08-12,14.4,cams,0,,9.12,5.1,24.08,20.3,79.17,909.02,2.4,,
2024-08-13,18.5,cams,0,,6.31,1.8,23.84,20.3,82.33,909.39,12.7,,
2024-08-14,25.5,cams,0,,6.7,3.6,24.49,20.3,78.42,908.68,1.5,,
2024-08-15,19.7,cams,0,,5.74,2.9,24.62,21.7,78.88,908.12,2.0,,
2024-08-16,34.2,cams,0,,4.64,0.0,23.86,20.5,83.92,907.34,13.3,,
2024-08-17,22.4,cams,0,,5.09,1.3,23.95,19.5,83.58,908.33,3.7,,
2024-08-18,20.2,cams,0,,4.72,1.8,24.11,19.2,79.79,908.97,0.1,,
2024-08-19,23.1,cams,0,,4.42,2.2,23.6,20.7,85.54,908.7,17.4,,
2024-08-20,13.5,cams,0,,6.09,2.5,23.51,19.9,85.46,908.57,19.7,,
2024-08-21,10.7,cams,0,,14.13,6.0,23.3,20.6,83.75,909.66,1.2,,
2024-08-22,6.4,cams,0,,17.89,8.7,23.16,19.6,77.96,910.68,0.4,,
2024-08-23,9.8,cams,0,,14.68,8.5,23.16,19.1,79.29,911.41,0.1,,
2024-08-24,6.6,cams,0,,19.67,14.1,22.81,19.6,81.0,911.92,3.8,,
2024-08-25,6.2,cams,0,,20.91,14.8,22.71,19.8,79.38,911.31,0.9,,
2024-08-26,5.0,cams,0,,20.65,11.8,23.0,19.4,77.46,910.57,1.2,,
2024-08-27,5.0,cams,0,,17.02,10.1,22.74,19.8,80.17,911.55,1.7,,
2024-08-28,6.0,cams,0,,16.9,4.1,22.35,19.7,81.75,911.46,1.4,,
2024-08-29,4.3,cams,0,,16.99,12.6,21.89,19.4,86.83,909.92,9.4,,
2024-08-30,5.1,cams,0,,16.28,10.2,21.84,19.8,88.46,909.68,3.9,,
2024-08-31,3.6,cams,0,,18.62,14.4,21.57,19.7,88.79,909.61,4.6,,
2024-09-01,4.0,cams,0,,17.65,11.9,22.38,20.2,84.38,908.85,5.3,,
2024-09-02,6.3,cams,0,,16.46,12.3,22.9,20.4,83.21,909.25,4.1,,
2024-09-03,5.6,cams,0,,17.08,12.0,23.14,20.0,80.5,910.38,1.4,,
2024-09-04,6.9,cams,0,,17.31,9.2,23.21,19.8,78.96,910.8,0.5,,
2024-09-05,7.1,cams,0,,16.96,10.1,23.25,19.9,79.21,909.89,0.5,,
2024-09-06,7.0,cams,0,,15.21,8.4,22.86,19.8,81.12,910.14,1.6,,
2024-09-07,8.0,cams,0,,15.57,4.1,22.47,19.7,84.5,910.72,11.9,,
2024-09-08,5.1,cams,0,,18.57,15.1,22.29,20.2,84.62,910.98,2.6,,
2024-09-09,4.2,cams,0,,18.93,11.0,22.91,20.2,81.38,909.2,6.0,,
2024-09-10,3.8,cams,0,,21.01,14.1,23.35,19.8,78.67,909.08,1.9,,
2024-09-11,5.9,cams,0,,18.0,12.7,23.4,19.5,76.88,910.4,0.7,,
2024-09-12,8.0,cams,0,,15.7,6.9,23.36,19.5,76.08,911.42,0.7,,
2024-09-13,12.9,cams,0,,13.22,6.1,23.14,18.5,74.04,911.14,0.0,,
2024-09-14,10.8,cams,0,,11.88,5.4,23.13,18.8,75.42,910.73,0.9,,
2024-09-15,9.7,cams,0,,13.42,8.9,23.33,18.4,75.04,910.83,0.6,,
2024-09-16,9.9,cams,0,,13.52,7.2,22.82,17.6,76.17,910.96,0.7,,
2024-09-17,9.3,cams,0,,14.42,7.2,23.1,18.6,76.79,910.57,0.4,,
2024-09-18,16.8,cams,0,,11.68,6.4,23.04,17.9,66.88,909.51,0.0,,
2024-09-19,16.2,cams,0,,9.72,5.4,22.98,17.4,70.71,909.69,0.6,,
2024-09-20,14.3,cams,0,,9.5,5.2,23.83,19.6,70.0,909.81,0.1,,
2024-09-21,10.3,cams,0,,13.12,7.6,24.01,19.1,69.88,910.17,0.1,,
2024-09-22,10.9,cams,0,,13.39,7.4,24.03,19.5,71.17,909.32,1.4,,
2024-09-23,8.4,cams,0,,13.79,8.4,23.54,20.1,79.62,908.82,5.3,,
2024-09-24,4.4,cams,0,,16.69,11.3,23.08,20.6,83.62,908.12,4.4,,
2024-09-25,5.8,cams,0,,16.59,8.5,23.37,20.4,80.33,908.44,2.5,,
2024-09-26,7.0,cams,0,,14.64,8.8,23.62,19.6,76.38,908.93,0.6,,
2024-09-27,7.0,cams,0,,11.12,4.0,23.38,19.4,79.33,910.8,1.5,,
2024-09-28,14.4,cams,0,,6.57,2.6,23.23,19.7,81.92,911.66,3.0,,
2024-09-29,12.1,cams,0,,7.55,0.4,24.04,20.3,77.67,912.56,5.5,,
2024-09-30,16.2,cams,0,,8.33,4.1,24.55,20.5,73.25,912.32,0.1,,
2024-10-01,20.1,cams,0,,5.62,3.5,24.85,19.8,73.5,911.21,0.4,,
2024-10-02,14.7,cams,0,,8.32,2.0,24.19,20.4,77.96,911.7,9.8,,
2024-10-03,19.9,cams,0,,9.74,4.7,23.4,20.0,81.75,911.83,4.2,,
2024-10-04,15.2,cams,0,,9.2,4.3,23.58,19.9,81.79,911.62,7.2,,
2024-10-05,12.2,cams,0,,8.28,4.1,22.42,20.1,86.88,911.77,11.3,,
2024-10-06,27.4,cams,0,,6.08,2.4,23.29,19.6,78.46,911.49,0.5,,
2024-10-07,38.3,cams,0,,11.53,6.8,23.1,19.2,77.12,912.2,0.9,,
2024-10-08,19.5,cams,0,,8.47,4.8,23.25,20.0,81.54,912.6,10.7,,
2024-10-09,14.8,cams,0,,10.0,5.0,23.3,20.3,81.71,911.17,5.2,,
2024-10-10,16.0,cams,0,,9.05,1.7,22.84,19.9,84.25,909.99,6.5,,
2024-10-11,12.2,cams,0,,9.86,4.2,22.9,19.9,83.96,909.9,4.9,,
2024-10-12,9.9,cams,0,,10.35,6.8,23.23,20.3,82.17,910.94,7.2,,
2024-10-13,8.5,cams,0,,12.12,4.4,23.3,20.4,80.62,911.2,1.8,,
2024-10-14,14.2,cams,0,,7.17,3.4,21.03,19.3,92.75,910.87,14.4,,
2024-10-15,13.1,cams,0,,8.85,2.2,21.25,19.8,91.92,910.4,31.5,,
2024-10-16,9.4,cams,0,,6.06,2.2,20.79,19.3,92.79,910.01,13.3,,
2024-10-17,9.2,cams,0,,8.95,1.9,22.86,19.8,82.67,909.9,0.8,,
2024-10-18,21.3,cams,0,,7.89,1.4,22.23,19.6,87.08,910.64,8.4,,
2024-10-19,29.2,cams,0,,5.5,3.1,21.46,18.9,89.54,911.82,8.5,,
2024-10-20,17.0,cams,0,,5.91,0.5,21.75,19.4,89.29,912.54,21.1,,
2024-10-21,18.8,cams,0,,5.92,2.8,22.25,19.7,88.0,912.79,17.8,,
2024-10-22,32.6,cams,0,,4.96,0.4,22.01,18.4,87.0,912.68,27.3,,
2024-10-23,27.3,cams,0,,4.72,1.2,22.47,19.2,86.0,912.15,20.1,,
2024-10-24,22.2,cams,0,,4.33,1.0,21.98,19.1,84.62,911.88,1.1,,
2024-10-25,48.3,cams,0,,6.35,3.4,21.92,17.4,77.71,911.84,0.0,,
2024-10-26,66.3,cams,0,,9.18,6.2,21.67,17.1,72.62,911.46,0.0,,
2024-10-27,52.8,cams,0,,7.65,5.2,21.15,15.5,74.75,910.6,0.0,,
2024-10-28,47.2,cams,0,,5.85,2.4,21.95,16.5,75.04,910.12,0.0,,
2024-10-29,46.3,cams,0,,6.4,4.0,22.55,17.5,75.83,911.2,0.4,,
2024-10-30,56.7,cams,0,,4.62,0.9,22.38,17.8,79.75,911.8,1.1,,
2024-10-31,54.6,cams,0,,4.92,2.1,22.54,18.4,82.83,912.59,4.0,,
2024-11-01,27.5,cams,0,,5.82,1.5,22.31,19.8,84.46,913.62,8.2,,
2024-11-02,21.5,cams,0,,9.91,4.3,22.17,18.8,82.62,913.9,1.2,,
2024-11-03,15.1,cams,0,,11.04,6.1,22.39,19.5,80.75,913.65,0.7,,
2024-11-04,12.8,cams,0,,10.89,5.8,22.41,19.6,79.21,913.04,1.0,,
2024-11-05,26.6,cams,0,,11.03,8.1,21.93,17.2,71.96,913.27,0.0,,
2024-11-06,39.9,cams,0,,10.88,7.9,22.27,16.3,66.79,913.48,0.1,,
2024-11-07,23.9,cams,0,,12.22,7.9,22.61,19.1,76.12,913.38,1.3,,
2024-11-08,11.0,cams,0,,12.51,6.8,22.85,18.3,72.25,913.29,0.0,,
2024-11-09,13.0,cams,0,,11.79,6.7,22.24,18.1,68.25,913.35,0.0,,
2024-11-10,27.0,cams,0,,11.35,8.4,21.99,17.5,70.71,913.26,0.4,,
2024-11-11,33.8,cams,0,,11.05,7.2,22.27,17.3,65.96,912.43,0.0,,
2024-11-12,22.0,cams,0,,12.23,6.4,22.28,19.0,74.5,911.77,0.9,,
2024-11-13,6.3,cams,0,,12.3,9.2,22.34,19.9,85.08,911.25,9.9,,
2024-11-14,7.5,cams,0,,11.2,6.7,21.97,19.9,86.75,912.5,6.0,,
2024-11-15,7.8,cams,0,,10.7,5.6,22.11,19.9,86.42,913.13,10.0,,
2024-11-16,9.1,cams,0,,11.97,7.5,22.08,19.6,85.83,912.6,3.4,,
2024-11-17,27.8,cams,0,,11.68,8.2,22.77,19.8,79.67,912.44,0.5,,
2024-11-18,38.9,cams,0,,11.35,6.9,22.36,19.0,76.54,913.06,0.1,,
2024-11-19,33.0,cams,0,,10.94,9.1,22.3,18.6,72.62,913.66,0.0,,
2024-11-20,40.3,cams,0,,10.18,6.3,22.11,17.6,71.21,913.29,0.0,,
2024-11-21,44.5,cams,0,,8.7,3.6,22.01,17.2,70.5,913.12,0.0,,
2024-11-22,44.9,cams,0,,9.28,7.5,21.9,16.4,68.54,912.9,0.0,,
2024-11-23,38.0,cams,0,,8.56,5.4,22.35,16.7,67.75,913.57,0.0,,
2024-11-24,34.7,cams,0,,9.03,5.8,22.96,17.3,65.75,913.6,0.0,,
2024-11-25,41.0,cams,0,,10.41,9.4,22.15,17.2,68.04,912.75,0.0,,
2024-11-26,37.1,cams,0,,13.62,9.7,21.68,18.1,75.0,911.8,0.0,,
2024-11-27,41.8,cams,0,,13.88,8.7,21.76,18.9,73.17,911.09,0.0,,
2024-11-28,37.7,cams,0,,13.25,11.0,21.48,17.6,61.67,910.6,0.0,,
2024-11-29,35.9,cams,0,,14.77,11.1,21.7,18.2,66.17,910.38,0.8,,
2024-11-30,22.6,cams,0,,15.69,12.0,21.04,19.1,82.71,908.96,0.3,,
2024-12-01,9.5,cams,0,,16.78,13.4,21.46,19.9,87.58,907.3,8.0,,
2024-12-02,8.4,cams,0,,13.07,4.2,21.29,20.4,94.0,907.18,35.0,,
2024-12-03,12.7,cams,0,,9.64,4.9,22.23,20.0,88.58,910.64,4.7,,
2024-12-04,19.3,cams,0,,10.42,6.0,21.95,18.8,83.71,912.48,0.0,,
2024-12-05,10.4,cams,0,,9.61,8.0,22.3,19.9,84.67,912.93,0.8,,
2024-12-06,16.9,cams,0,,7.85,4.1,22.55,19.5,80.79,913.15,0.0,,
2024-12-07,20.9,cams,0,,7.38,3.3,22.29,19.3,83.08,912.84,0.6,,
2024-12-08,19.2,cams,0,,7.89,5.5,22.1,18.5,78.54,912.73,0.0,,
2024-12-09,29.0,cams,0,,6.35,1.9,22.43,18.4,75.5,912.51,0.1,,
2024-12-10,40.5,cams,0,,9.9,7.4,22.54,18.6,75.17,912.6,0.0,,
2024-12-11,31.6,cams,0,,12.69,8.4,21.95,18.3,75.08,912.49,0.0,,
2024-12-12,9.2,cams,0,,13.67,11.1,20.27,19.0,92.46,911.67,21.2,,
2024-12-13,28.0,cams,0,,13.35,8.3,21.26,19.7,85.12,912.32,1.3,,
2024-12-14,41.9,cams,0,,11.3,9.1,21.26,17.6,78.04,913.65,0.0,,
2024-12-15,33.1,cams,0,,10.25,6.7,19.34,15.0,77.08,914.2,0.0,,
2024-12-16,52.6,cams,0,,8.5,5.8,19.3,15.1,77.42,913.13,0.0,,
2024-12-17,41.0,cams,0,,8.12,5.0,20.42,14.5,76.17,912.02,0.0,,
2024-12-18,26.9,cams,0,,9.23,5.0,21.63,17.1,77.96,911.72,0.3,,
2024-12-19,27.6,cams,0,,8.77,6.0,22.88,19.1,74.71,911.7,0.3,,
2024-12-20,23.8,cams,0,,7.53,2.3,22.9,18.8,76.38,911.53,0.1,,
2024-12-21,47.5,cams,0,,5.12,0.3,23.15,18.0,73.38,911.87,0.0,,
2024-12-22,40.8,cams,0,,5.1,1.2,22.9,17.9,74.17,912.52,0.0,,
2024-12-23,38.8,cams,0,,6.55,1.3,22.41,18.4,71.67,912.6,0.0,,
2024-12-24,39.2,cams,0,,6.12,1.9,22.38,17.6,67.67,912.42,0.0,,
2024-12-25,23.5,cams,0,,7.88,2.4,22.23,17.3,68.42,913.44,0.0,,
2024-12-26,12.9,cams,0,,13.38,9.0,22.17,18.5,81.12,914.85,3.6,,
2024-12-27,8.6,cams,0,,14.12,10.8,21.19,18.5,84.96,915.71,1.7,,
2024-12-28,20.5,cams,0,,11.41,8.1,21.19,17.5,76.04,915.63,0.0,,
2024-12-29,22.1,cams,0,,11.25,8.5,21.39,16.9,72.83,915.54,0.0,,
2024-12-30,22.7,cams,0,,12.51,9.6,21.24,16.7,75.12,915.44,0.0,,
2024-12-31,22.4,cams,0,,13.37,9.7,21.61,17.0,64.58,915.53,0.0,,
2025-01-01,34.9,cams,0,,11.95,9.0,20.97,16.0,67.12,914.61,0.0,,
2025-01-02,42.8,cams,0,,11.06,7.5,20.57,16.2,70.5,914.2,0.0,,
2025-01-03,38.8,cams,0,,11.17,7.7,20.3,16.4,69.5,914.41,0.0,,
2025-01-04,44.2,cams,0,,9.66,7.2,19.78,14.2,69.96,913.33,0.0,,
2025-01-05,44.2,cams,0,,9.24,7.1,20.24,14.9,67.75,913.59,0.0,,
2025-01-06,41.3,cams,0,,8.53,5.5,20.49,15.8,67.0,913.41,0.0,,
2025-01-07,38.3,cams,0,,7.73,5.4,21.34,15.3,60.83,913.31,0.0,,
2025-01-08,35.7,cams,0,,10.04,5.5,21.06,16.4,59.12,913.23,0.0,,
2025-01-09,43.8,cams,0,,13.23,10.9,19.85,14.6,70.12,913.8,0.0,,
2025-01-10,37.5,cams,0,,12.65,10.7,20.84,16.0,70.0,915.07,0.0,,
2025-01-11,29.8,cams,0,,11.34,9.1,21.78,17.7,73.42,915.05,0.0,,
2025-01-12,20.9,cams,0,,11.15,6.3,21.83,17.2,73.83,914.81,0.0,,
2025-01-13,15.2,cams,0,,12.45,8.7,22.48,19.0,75.21,913.75,0.8,,
2025-01-14,14.5,cams,0,,13.45,8.7,22.18,18.6,73.62,914.54,0.1,,
2025-01-15,14.6,cams,0,,12.95,8.7,20.46,16.8,73.38,915.12,0.2,,
2025-01-16,34.4,cams,0,,13.31,8.7,20.88,16.1,70.54,914.84,0.0,,
2025-01-17,50.1,cams,0,,12.31,9.7,20.77,16.2,71.54,913.83,0.0,,
2025-01-18,44.6,cams,0,,12.14,10.6,21.2,15.8,68.12,913.4,0.0,,
2025-01-19,22.8,cams,0,,10.85,6.8,19.99,18.3,83.42,913.54,6.0,,
2025-01-20,30.3,cams,0,,9.35,7.3,21.61,17.9,67.88,913.23,0.0,,
2025-01-21,38.2,cams,0,,9.89,7.9,20.97,15.7,57.75,912.35,0.0,,
2025-01-22,32.7,cams,0,,10.2,6.6,21.57,15.4,59.21,912.31,0.0,,
2025-01-23,32.2,cams,0,,10.6,7.2,22.47,16.7,62.88,912.75,0.0,,
2025-01-24,27.8,cams,0,,9.47,6.5,21.33,16.3,63.46,912.37,0.0,,
2025-01-25,30.1,cams,0,,10.17,8.0,21.47,14.9,59.58,912.92,0.0,,
2025-01-26,22.2,cams,0,,12.27,9.3,21.88,15.1,48.08,912.95,0.0,,
2025-01-27,37.3,cams,0,,9.09,4.5,21.4,15.0,53.92,912.22,0.0,,
2025-01-28,47.7,cams,0,,9.04,4.9,21.35,15.5,56.67,912.72,0.0,,
2025-01-29,45.9,cams,0,,10.95,7.3,21.93,15.2,58.92,913.73,0.0,,
2025-01-30,33.2,cams,0,,8.45,6.2,22.46,16.1,64.12,913.12,0.0,,
2025-01-31,26.5,cams,0,,8.67,6.4,24.24,18.5,61.92,912.76,0.0,,
2025-02-01,21.2,cams,0,,9.45,5.8,24.47,19.4,57.54,913.49,0.0,,
2025-02-02,17.1,cams,0,,8.68,4.3,24.01,17.5,48.12,913.63,0.0,,
2025-02-03,23.3,cams,0,,9.74,6.0,23.42,16.8,44.75,913.71,0.0,,
2025-02-04,27.0,cams,0,,9.65,5.2,23.93,17.0,40.38,914.15,0.0,,
2025-02-05,43.9,cams,0,,11.51,7.9,23.96,18.2,42.38,913.43,0.0,,
2025-02-06,33.1,cams,0,,10.47,5.9,23.42,17.4,40.58,913.13,0.0,,
2025-02-07,25.2,cams,0,,10.37,6.3,23.47,17.3,41.42,914.49,0.0,,
2025-02-08,45.1,cams,0,,11.58,6.9,23.61,17.6,45.75,914.42,0.0,,
2025-02-09,58.1,cams,0,,11.36,7.3,23.62,18.0,50.17,913.99,0.0,,
2025-02-10,53.7,cams,0,,9.91,6.7,22.79,17.1,56.46,914.8,0.0,,
2025-02-11,36.4,cams,0,,9.07,5.9,23.29,16.6,48.12,914.97,0.0,,
2025-02-12,21.6,cams,0,,10.05,6.9,24.35,17.0,35.88,914.87,0.0,,
2025-02-13,26.6,cams,0,,10.06,6.5,24.92,17.8,32.88,914.57,0.0,,
2025-02-14,27.9,cams,0,,8.4,3.7,25.37,18.4,31.25,914.34,0.0,,
2025-02-15,28.5,cams,0,,8.32,3.8,25.38,19.2,35.42,913.63,0.0,,
2025-02-16,28.1,cams,0,,9.57,4.4,25.09,18.8,39.29,914.06,0.0,,
2025-02-17,30.5,cams,0,,10.5,7.5,24.69,18.3,43.38,915.2,0.0,,
2025-02-18,28.5,cams,0,,9.59,4.4,24.88,18.3,44.79,915.13,0.0,,
2025-02-19,37.0,openaq,2,,9.57,4.4,25.8,18.9,41.67,913.76,0.0,,
2025-02-20,29.8,cams,0,,9.86,5.0,25.7,19.5,46.29,914.34,0.0,,
2025-02-21,29.7,cams,0,,10.51,6.3,25.38,18.5,44.92,915.48,0.0,,
2025-02-22,0.0,openaq,1,,10.63,5.9,25.5,18.5,46.88,916.02,0.0,,
2025-02-23,37.5,openaq,1,,11.59,4.3,25.68,19.8,40.25,916.19,0.0,,
2025-02-24,46.4,openaq,1,,13.68,10.3,24.7,19.2,38.5,915.95,0.0,,
2025-02-25,44.4,openaq,1,,12.57,9.6,23.78,17.5,48.92,916.74,0.0,,
2025-02-26,36.6,openaq,2,,15.12,12.3,24.34,18.6,45.33,916.6,0.0,,
2025-02-27,33.9,openaq,2,,13.71,10.8,24.28,17.9,41.25,915.4,0.0,,
2025-02-28,31.1,openaq,2,,12.04,9.6,24.56,17.7,46.46,914.37,0.0,,
2025-03-01,28.7,openaq,2,,11.99,9.6,24.69,18.7,62.83,913.85,0.0,,
2025-03-02,27.2,openaq,2,,10.1,7.9,25.79,19.6,54.54,912.98,0.0,,
2025-03-03,30.5,openaq,2,,9.72,4.4,26.75,20.2,46.83,913.51,0.0,,
2025-03-04,35.8,openaq,2,,11.7,5.4,27.22,21.6,36.17,913.63,0.0,,
2025-03-05,37.2,openaq,2,,8.84,4.0,27.65,21.7,30.42,913.54,0.0,,
2025-03-06,27.1,openaq,1,,7.27,2.2,27.48,21.9,33.12,914.26,0.0,,
2025-03-07,31.5,openaq,1,,6.87,2.8,27.02,20.3,29.83,912.79,0.0,,
2025-03-08,27.3,openaq,2,,7.61,2.3,26.8,19.7,32.5,911.77,0.0,,
2025-03-09,43.5,openaq,2,,11.61,6.2,26.58,20.1,35.58,912.44,0.0,,
2025-03-10,30.7,openaq,2,,13.67,11.0,24.57,17.8,53.33,914.11,0.0,,
2025-03-11,28.4,openaq,2,,14.1,8.6,23.42,18.2,65.12,914.13,2.5,,
2025-03-12,23.5,openaq,2,,10.28,5.3,24.55,20.0,69.71,913.4,2.3,,
2025-03-13,27.3,openaq,2,,9.21,3.1,26.37,18.7,50.58,913.01,0.0,,
2025-03-14,33.0,openaq,2,,10.28,1.5,27.42,19.7,38.83,913.37,0.0,,
2025-03-15,36.4,openaq,2,,10.82,6.5,26.96,20.4,35.38,913.9,0.0,,
2025-03-16,32.2,openaq,2,,9.46,5.2,26.69,19.8,46.42,913.94,0.0,,
2025-03-17,33.6,openaq,2,,5.6,1.6,27.34,21.4,53.17,913.88,0.0,,
2025-03-18,28.3,openaq,2,,8.74,2.4,27.88,21.4,46.17,913.58,0.0,,
2025-03-19,32.3,openaq,2,,10.06,5.8,27.18,21.6,51.96,915.07,0.0,,
2025-03-20,31.5,openaq,2,,11.48,8.9,26.47,20.2,54.21,916.05,0.0,,
2025-03-21,28.1,openaq,2,,9.41,5.1,26.81,20.0,54.08,916.03,0.0,,
2025-03-22,21.2,openaq,1,,6.83,0.6,24.77,21.5,70.62,915.21,23.8,,
2025-03-23,25.3,openaq,1,,6.22,3.2,24.12,20.2,74.75,914.87,0.1,,
2025-03-24,24.9,openaq,1,,7.66,2.8,24.68,19.8,68.12,914.39,0.0,,
2025-03-25,37.0,openaq,2,,7.45,4.3,25.29,20.1,60.38,912.36,0.0,,
2025-03-26,36.3,openaq,2,,6.73,2.7,26.49,19.6,47.12,911.37,0.0,,
2025-03-27,42.3,openaq,2,,6.77,2.7,27.41,20.6,42.83,911.5,0.0,,
2025-03-28,32.4,openaq,2,,9.08,0.3,28.05,21.8,40.21,911.24,0.0,,
2025-03-29,34.1,openaq,2,,9.48,3.8,28.45,22.2,32.29,911.4,0.0,,
2025-03-30,38.4,openaq,2,,10.73,6.1,28.08,22.0,27.5,912.25,0.0,,
2025-03-31,26.5,openaq,2,,9.81,2.0,28.0,21.5,31.08,912.02,0.0,,
2025-04-01,34.1,openaq,2,,9.52,0.9,26.39,19.6,49.75,911.09,0.0,,
2025-04-02,31.1,openaq,2,,9.73,6.7,26.18,20.4,58.75,911.99,0.1,,
2025-04-03,26.1,openaq,1,,6.07,2.0,25.31,20.6,67.88,913.8,8.0,,
2025-04-04,18.1,openaq,2,,5.89,0.0,23.33,19.9,77.46,913.68,3.0,,
2025-04-05,19.4,openaq,2,,4.93,1.0,24.93,19.5,68.67,912.78,0.0,,
2025-04-06,19.9,openaq,2,,6.58,1.8,26.85,20.9,56.29,912.16,0.0,,
2025-04-07,27.6,openaq,1,,9.94,3.0,27.75,21.0,48.83,912.6,0.0,,
2025-04-08,26.8,openaq,1,,10.37,4.6,27.55,20.3,46.12,913.4,0.0,,
2025-04-09,26.2,cams,0,,9.26,4.2,27.45,20.6,42.62,912.73,0.0,,
2025-04-10,38.0,cams,0,,8.05,4.5,27.28,20.8,48.38,911.04,0.0,,
2025-04-11,30.3,cams,0,,7.66,2.7,26.36,20.7,57.25,910.65,4.7,,
2025-04-12,22.6,openaq,2,,6.48,2.2,25.73,20.6,59.88,911.55,1.5,,
2025-04-13,18.4,openaq,2,,5.27,0.6,26.28,21.1,54.71,912.04,0.3,,
2025-04-14,44.6,cams,0,,6.52,2.3,26.83,21.4,51.58,911.87,0.7,,
2025-04-15,55.3,cams,0,,6.26,1.0,27.3,20.7,47.04,912.05,0.0,,
2025-04-16,39.6,cams,0,,7.96,2.5,25.7,21.7,63.88,912.4,10.8,,
2025-04-17,20.9,openaq,2,,4.72,1.8,27.21,21.1,56.38,911.57,0.1,,
2025-04-18,25.4,openaq,2,,5.88,0.7,26.73,21.3,61.88,911.36,1.1,,
2025-04-19,22.7,openaq,2,,5.24,0.9,26.84,21.0,63.21,911.05,0.0,,
2025-04-20,23.1,openaq,2,,6.22,2.2,26.76,21.1,62.46,911.49,0.1,,
2025-04-21,30.1,openaq,2,,6.88,0.3,27.5,20.9,54.92,912.8,0.0,,
2025-04-22,26.6,openaq,2,,9.7,5.9,28.31,21.9,42.54,913.59,0.0,,
2025-04-23,31.1,openaq,2,,8.07,1.7,29.0,21.7,42.04,912.45,0.0,,
2025-04-24,26.1,openaq,2,,8.92,5.1,29.06,21.1,47.04,911.54,0.0,,
2025-04-25,24.8,openaq,1,,8.55,1.7,28.86,21.8,50.29,911.65,0.0,,
2025-04-26,22.1,openaq,1,,8.94,1.7,28.53,22.5,48.62,911.57,0.0,,
2025-04-27,18.8,openaq,2,,8.88,2.2,28.03,21.9,52.25,912.19,0.0,,
2025-04-28,9.2,openaq,1,,7.31,1.9,27.6,21.9,56.08,911.2,0.0,,
2025-04-29,20.0,openaq,1,,8.29,2.4,28.17,22.1,51.92,910.88,0.2,,
2025-04-30,10.9,openaq,1,,6.03,0.9,28.6,22.4,48.75,911.64,1.0,,
2025-05-01,13.3,openaq,2,,6.28,2.3,28.34,23.1,48.62,912.16,1.3,,
2025-05-02,7.4,openaq,1,,5.08,2.5,27.15,21.8,60.12,912.29,2.9,,
2025-05-03,20.1,openaq,2,,7.04,3.8,26.5,21.3,62.29,911.58,9.3,,
2025-05-04,20.0,openaq,1,,7.42,0.9,27.27,21.3,57.88,911.2,0.3,,
2025-05-05,18.5,openaq,1,,5.9,0.9,28.1,21.8,50.21,910.86,0.0,,
2025-05-06,23.3,openaq,1,,6.51,2.3,27.4,21.0,53.54,911.42,0.0,,
2025-05-07,23.3,openaq,2,,7.6,0.2,27.51,20.8,48.21,911.1,0.0,,
2025-05-08,21.5,openaq,2,,7.54,3.6,27.16,21.8,48.88,911.33,0.0,,
2025-05-09,23.8,openaq,2,,5.58,0.7,26.81,20.8,52.42,911.98,0.1,,
2025-05-10,22.1,openaq,1,,6.0,1.2,26.96,21.5,52.29,912.1,0.7,,
2025-05-11,19.3,openaq,1,,6.1,3.1,26.03,21.0,62.38,911.09,8.0,,
2025-05-12,19.6,openaq,1,,7.26,3.5,25.64,20.9,69.42,910.14,1.2,,
2025-05-13,17.2,openaq,2,,6.8,2.9,25.15,20.7,72.92,909.85,4.7,,
2025-05-14,28.5,openaq,1,,5.29,2.3,26.2,20.8,67.12,910.53,1.6,,
2025-05-15,28.4,openaq,1,,6.72,3.2,25.79,21.1,70.33,910.72,1.8,,
