date,pm25,source,n_sensors,fire_count,wind_speed_mean,wind_speed_min,temp_mean,temp_min,rh_mean,pressure_mean,precip_sum,blh_min,blh_mean
2023-06-30,2.3,cams,0,,21.42,16.8,23.03,22.1,93.29,941.14,17.2,,
2023-07-01,2.6,cams,0,,20.21,11.6,22.99,21.8,92.71,942.03,20.5,,
2023-07-02,5.2,cams,0,,16.67,9.7,23.98,21.9,89.67,941.93,6.1,,
2023-07-03,7.2,cams,0,,12.81,8.4,25.01,22.2,86.92,940.72,3.7,,
2023-07-04,5.8,cams,0,,12.75,9.0,25.24,23.4,87.46,939.0,3.0,,
2023-07-05,8.8,cams,0,,11.6,7.2,24.45,23.0,90.88,937.35,20.8,,
2023-07-06,6.8,cams,0,,14.66,8.7,24.09,22.2,89.83,938.26,10.2,,
2023-07-07,4.5,cams,0,,18.65,10.5,23.92,22.2,91.33,939.15,6.9,,
2023-07-08,5.9,cams,0,,21.38,13.2,23.69,22.5,90.92,940.62,7.1,,
2023-07-09,7.4,cams,0,,22.45,15.5,23.8,22.1,89.71,941.53,6.2,,
2023-07-10,10.6,cams,0,,20.66,11.8,24.25,22.1,86.17,942.22,3.1,,
2023-07-11,9.1,cams,0,,17.7,10.4,24.22,22.5,85.62,942.53,3.6,,
2023-07-12,6.4,cams,0,,14.75,9.8,23.79,22.1,89.08,941.56,5.4,,
2023-07-13,6.3,cams,0,,14.06,10.0,24.22,22.2,89.25,941.3,4.7,,
2023-07-14,4.7,cams,0,,15.33,11.3,24.0,22.1,89.0,942.4,15.6,,
2023-07-15,6.0,cams,0,,16.41,11.1,23.83,22.3,88.83,942.82,8.9,,
2023-07-16,4.2,cams,0,,15.08,11.9,23.24,21.9,90.79,942.06,4.6,,
2023-07-17,3.2,cams,0,,16.83,10.8,23.62,21.8,90.0,940.88,3.3,,
2023-07-18,3.7,cams,0,,17.36,12.7,23.69,22.6,92.42,939.36,15.6,,
2023-07-19,3.7,cams,0,,19.85,13.1,23.64,22.6,91.21,937.37,10.8,,
2023-07-20,7.8,cams,0,,22.19,11.1,24.06,22.5,87.96,937.8,9.3,,
2023-07-21,15.8,cams,0,,17.64,13.7,24.33,22.4,89.5,939.8,7.4,,
2023-07-22,5.7,cams,0,,20.64,15.5,23.61,22.4,92.12,939.87,16.8,,
2023-07-23,2.9,cams,0,,20.33,15.5,23.79,22.0,89.83,939.23,9.9,,
2023-07-24,3.7,cams,0,,19.51,13.0,23.78,22.5,89.79,939.73,8.3,,
2023-07-25,4.0,cams,0,,17.52,13.5,23.95,22.3,89.42,941.52,6.3,,
2023-07-26,4.1,cams,0,,15.25,12.2,23.78,22.5,90.5,942.37,14.1,,
2023-07-27,5.0,cams,0,,18.15,10.4,23.55,22.7,91.08,942.31,16.9,,
2023-07-28,4.8,cams,0,,19.31,10.2,23.17,22.2,92.25,942.43,18.1,,
2023-07-29,6.2,cams,0,,20.1,17.4,23.18,22.2,90.5,942.93,4.4,,
2023-07-30,6.2,cams,0,,20.65,16.2,23.66,22.2,88.12,942.27,4.4,,
2023-07-31,5.9,cams,0,,19.31,13.5,23.84,22.2,89.21,941.81,4.4,,
2023-08-01,6.5,cams,0,,21.77,13.2,23.9,22.6,88.12,941.74,3.3,,
2023-08-02,8.8,cams,0,,23.1,16.7,23.61,22.0,87.67,942.11,4.5,,
2023-08-03,7.5,cams,0,,23.44,14.7,23.67,22.3,88.04,941.59,2.8,,
2023-08-04,7.2,cams,0,,21.64,15.5,23.59,22.5,90.5,942.63,1.8,,
2023-08-05,7.7,cams,0,,20.64,14.3,23.79,22.1,89.58,944.6,3.7,,
2023-08-06,8.8,cams,0,,22.5,17.1,23.79,22.1,87.83,944.01,2.4,,
2023-08-07,11.2,cams,0,,24.27,18.4,23.93,22.0,85.58,942.34,1.2,,
2023-08-08,10.1,cams,0,,21.83,14.0,24.07,21.9,84.5,942.9,1.1,,
2023-08-09,10.1,cams,0,,18.9,11.2,24.12,22.0,85.0,945.06,2.1,,
2023-08-10,8.7,cams,0,,16.61,12.2,23.83,22.2,86.79,945.76,2.1,,
2023-08-11,9.9,cams,0,,15.45,11.5,24.2,21.9,82.12,945.45,1.6,,
2023-08-12,8.7,cams,0,,17.24,12.9,23.67,21.9,85.46,944.94,2.5,,
2023-08-13,8.5,cams,0,,19.23,14.2,23.76,21.8,86.33,943.46,4.2,,
2023-08-14,11.6,cams,0,,20.03,16.1,23.75,21.9,86.29,943.77,2.4,,
2023-08-15,10.5,cams,0,,16.7,11.8,23.57,21.7,85.96,944.51,1.5,,
2023-08-16,10.6,cams,0,,15.15,10.2,24.34,21.8,82.25,945.0,1.0,,
2023-08-17,8.6,cams,0,,15.67,11.2,24.05,21.5,80.46,945.07,0.4,,
2023-08-18,8.4,cams,0,,16.77,12.7,23.95,21.6,81.12,943.8,0.4,,
2023-08-19,9.4,cams,0,,16.99,12.3,23.99,22.1,83.62,942.57,1.0,,
2023-08-20,7.8,cams,0,,16.9,10.3,23.84,22.0,84.42,942.44,4.5,,
2023-08-21,8.3,cams,0,,14.86,8.3,24.18,21.6,82.92,943.08,1.2,,
2023-08-22,7.2,cams,0,,13.96,11.2,23.76,21.7,87.0,943.18,3.5,,
2023-08-23,6.1,cams,0,,16.91,12.9,23.79,21.8,85.88,943.01,2.0,,
2023-08-24,6.5,cams,0,,19.15,12.4,24.0,22.0,85.21,942.13,1.5,,
2023-08-25,5.6,cams,0,,17.85,11.3,24.04,22.1,87.75,942.2,3.9,,
2023-08-26,4.3,cams,0,,15.25,8.7,23.46,21.9,89.29,943.6,4.4,,
2023-08-27,6.0,cams,0,,15.3,9.2,23.29,21.4,87.62,944.52,2.2,,
2023-08-28,8.6,cams,0,,17.0,11.3,23.86,21.6,84.5,944.06,2.4,,
2023-08-29,10.0,cams,0,,12.22,6.0,24.2,21.3,82.71,944.27,2.6,,
2023-08-30,16.5,cams,0,13.0,7.98,5.1,24.56,20.6,80.42,945.2,0.4,,
2023-08-31,17.5,cams,0,13.0,5.96,1.5,24.63,20.3,79.75,945.15,0.2,,
2023-09-01,19.3,cams,0,12.0,5.28,3.6,25.62,20.9,76.67,945.07,0.2,,
2023-09-02,17.9,cams,0,10.0,7.33,3.6,24.71,21.4,83.38,944.76,4.8,,
2023-09-03,15.2,cams,0,8.0,9.36,5.1,24.5,21.4,83.17,943.75,2.1,,
2023-09-04,15.5,cams,0,2.0,11.92,7.4,24.17,20.9,81.12,942.66,1.2,,
2023-09-05,17.4,cams,0,14.0,12.36,8.3,24.58,21.0,78.17,942.2,0.1,,
2023-09-06,19.1,cams,0,3.0,14.42,7.7,24.25,21.3,83.5,941.93,5.1,,
2023-09-07,16.1,cams,0,0.0,19.05,15.9,23.92,22.6,86.67,941.2,5.4,,
2023-09-08,6.2,cams,0,0.0,18.56,14.8,23.11,22.1,92.67,941.25,20.2,,
2023-09-09,8.2,cams,0,0.0,18.95,13.0,24.38,22.7,87.21,941.67,2.4,,
2023-09-10,7.7,cams,0,11.0,18.46,13.0,24.57,22.2,85.88,941.71,0.8,,
2023-09-11,8.2,cams,0,8.0,17.68,12.8,24.36,22.1,86.04,942.52,1.6,,
2023-09-12,10.4,cams,0,20.0,16.38,9.6,24.17,21.4,81.42,943.3,0.3,,
2023-09-13,10.4,cams,0,10.0,14.77,10.5,24.05,21.5,83.83,942.77,1.3,,
2023-09-14,9.0,cams,0,15.0,12.94,8.7,24.25,22.2,83.92,943.05,1.9,,
2023-09-15,9.4,cams,0,0.0,14.45,10.4,23.82,21.7,84.83,942.79,1.2,,
2023-09-16,5.3,cams,0,6.0,20.33,15.4,22.91,22.3,93.08,941.77,7.8,,
2023-09-17,7.8,cams,0,2.0,21.36,14.6,23.09,21.8,90.54,940.93,2.2,,
2023-09-18,5.7,cams,0,1.0,18.29,12.0,23.18,21.2,90.29,941.22,4.9,,
2023-09-19,5.3,cams,0,0.0,17.22,11.3,23.57,21.5,90.21,942.8,3.0,,
2023-09-20,6.7,cams,0,14.0,13.78,8.4,24.03,21.9,90.5,943.69,5.3,,
2023-09-21,6.8,cams,0,1.0,9.34,3.3,24.35,22.3,88.83,944.02,10.2,,
2023-09-22,6.0,cams,0,1.0,7.41,2.8,23.8,22.2,92.96,944.4,17.0,,
2023-09-23,7.1,cams,0,2.0,7.51,4.7,23.82,21.6,89.58,944.78,12.5,,
2023-09-24,5.3,cams,0,6.0,9.3,6.3,23.74,22.1,90.17,945.0,7.1,,
2023-09-25,7.7,cams,0,2.0,8.09,4.0,24.1,21.7,87.33,944.15,1.8,,
2023-09-26,13.0,cams,0,0.0,5.14,2.9,24.52,21.4,86.79,944.11,6.2,,
2023-09-27,25.5,cams,0,5.0,5.73,1.1,24.06,21.5,89.92,943.62,20.0,,
2023-09-28,32.6,cams,0,16.0,5.92,1.1,24.74,21.5,85.83,942.88,2.5,,
2023-09-29,25.3,cams,0,3.0,5.15,1.5,24.52,20.9,87.33,942.72,11.5,,
2023-09-30,30.6,cams,0,0.0,8.79,4.2,25.99,21.5,78.54,942.6,0.2,,
2023-10-01,28.2,cams,0,10.0,8.41,3.4,26.15,21.4,67.25,942.36,0.0,,
2023-10-02,34.7,cams,0,10.0,10.22,4.8,24.45,22.0,83.46,944.71,0.9,,
2023-10-03,26.3,cams,0,14.0,8.89,5.2,24.75,21.7,79.33,946.2,0.0,,
2023-10-04,23.3,cams,0,17.0,6.77,3.0,24.81,21.0,75.25,946.81,0.0,,
2023-10-05,27.5,cams,0,20.0,6.33,2.9,24.36,20.2,75.92,946.53,0.0,,
2023-10-06,31.9,cams,0,13.0,5.36,1.8,24.32,19.3,74.58,945.72,0.0,,
2023-10-07,38.7,cams,0,23.0,4.38,0.7,24.56,19.3,71.88,946.06,0.0,,
2023-10-08,42.7,cams,0,17.0,5.04,1.0,24.87,19.3,68.75,947.15,0.0,,
2023-10-09,42.6,cams,0,30.0,5.78,0.7,25.57,20.2,65.04,948.4,0.0,,
2023-10-10,29.4,cams,0,23.0,6.45,1.5,25.18,19.5,63.54,948.28,0.0,,
2023-10-11,35.6,cams,0,13.0,5.26,0.8,25.28,19.7,68.08,948.07,0.0,,
2023-10-12,37.0,cams,0,8.0,5.91,0.0,26.23,20.7,62.92,948.62,0.0,,
2023-10-13,37.6,cams,0,10.0,6.03,3.3,25.66,20.7,61.5,948.95,0.0,,
2023-10-14,38.1,cams,0,19.0,3.73,0.5,26.13,20.5,57.04,948.91,0.0,,
2023-10-15,43.4,cams,0,19.0,6.2,1.5,25.52,20.4,62.33,947.67,0.1,,
2023-10-16,49.7,cams,0,11.0,5.02,0.4,25.13,20.0,64.83,947.48,0.0,,
2023-10-17,52.0,cams,0,13.0,6.94,3.7,24.88,20.2,64.88,948.74,0.4,,
2023-10-18,45.3,cams,0,26.0,5.93,2.0,24.83,19.7,64.04,949.5,0.0,,
2023-10-19,40.2,cams,0,15.0,6.38,1.5,25.74,20.0,55.38,949.11,0.0,,
2023-10-20,52.0,cams,0,23.0,6.25,1.5,25.78,20.4,53.88,949.09,0.0,,
2023-10-21,53.0,cams,0,16.0,6.79,2.3,24.77,20.4,65.54,949.63,0.3,,
2023-10-22,42.5,cams,0,19.0,6.19,1.8,24.83,19.1,57.54,949.73,0.0,,
2023-10-23,39.7,cams,0,13.0,5.84,1.3,25.35,18.8,51.54,948.71,0.0,,
2023-10-24,34.4,cams,0,28.0,6.81,3.0,24.81,18.9,52.67,948.34,0.0,,
2023-10-25,32.6,cams,0,35.0,7.46,2.9,24.23,18.7,52.25,949.64,0.0,,
2023-10-26,25.5,cams,0,101.0,6.92,3.1,24.08,17.9,47.08,949.85,0.0,,
2023-10-27,25.6,cams,0,29.0,8.38,2.4,23.77,16.8,44.0,948.55,0.0,,
2023-10-28,30.0,cams,0,25.0,7.15,2.9,23.75,16.9,45.5,948.28,0.0,,
2023-10-29,34.1,cams,0,34.0,8.31,2.8,23.4,16.9,46.96,947.91,0.0,,
2023-10-30,38.9,cams,0,35.0,7.77,3.5,23.61,18.2,47.5,947.84,0.0,,
2023-10-31,37.9,cams,0,102.0,8.42,4.2,23.46,18.4,49.88,948.54,0.0,,
2023-11-01,39.9,cams,0,9.0,9.12,5.8,23.25,17.6,54.29,949.15,0.0,,
2023-11-02,43.6,cams,0,13.0,7.49,3.1,23.22,17.9,55.62,948.34,0.0,,
2023-11-03,44.9,cams,0,15.0,7.44,3.7,23.82,17.7,52.21,946.93,0.0,,
2023-11-04,42.2,cams,0,36.0,7.69,2.8,24.12,17.6,49.88,946.74,0.0,,
2023-11-05,37.0,cams,0,40.0,8.57,3.8,24.34,18.9,47.75,948.13,0.0,,
2023-11-06,33.2,cams,0,22.0,9.0,2.7,23.93,18.4,45.5,949.19,0.0,,
2023-11-07,42.3,cams,0,23.0,9.57,5.8,23.83,17.9,46.54,949.0,0.0,,
2023-11-08,41.2,cams,0,23.0,7.2,2.6,24.82,19.3,50.25,948.61,0.0,,
2023-11-09,46.3,cams,0,21.0,7.47,2.6,25.26,19.7,54.62,948.96,0.0,,
2023-11-10,44.8,cams,0,48.0,5.92,1.8,24.32,19.3,67.71,950.19,3.4,,
2023-11-11,43.3,cams,0,118.0,7.5,2.8,25.06,19.0,60.62,950.77,0.0,,
2023-11-12,44.8,cams,0,42.0,7.68,2.9,24.74,19.1,51.54,950.89,0.0,,
2023-11-13,36.6,cams,0,41.0,6.95,2.6,24.2,18.2,49.17,950.13,0.0,,
2023-11-14,38.3,cams,0,58.0,7.99,2.3,23.51,18.3,49.04,949.41,0.0,,
2023-11-15,38.6,cams,0,57.0,7.04,0.4,22.98,17.5,48.79,949.15,0.0,,
2023-11-16,46.0,cams,0,93.0,7.09,2.9,22.82,16.6,51.33,949.36,0.0,,
2023-11-17,57.3,cams,0,47.0,6.66,2.7,22.25,16.1,55.58,949.23,0.0,,
2023-11-18,61.4,cams,0,57.0,8.03,1.3,22.55,17.1,58.42,948.62,0.0,,
2023-11-19,54.4,cams,0,29.0,8.0,1.0,24.0,17.0,58.83,948.65,0.0,,
2023-11-20,45.0,cams,0,60.0,8.12,2.6,25.0,20.7,56.17,949.34,0.0,,
2023-11-21,42.5,cams,0,98.0,8.43,3.6,23.71,19.2,56.17,949.12,0.0,,
2023-11-22,42.5,cams,0,70.0,7.27,1.6,22.51,16.3,58.21,948.09,0.0,,
2023-11-23,45.8,cams,0,45.0,6.45,1.9,22.58,17.1,61.62,946.51,0.0,,
2023-11-24,40.1,cams,0,36.0,9.36,3.8,23.53,19.1,69.54,947.05,0.0,,
2023-11-25,39.6,cams,0,53.0,9.05,3.9,23.47,19.0,71.5,948.48,0.1,,
2023-11-26,25.5,cams,0,32.0,9.33,3.7,22.33,19.1,78.96,948.27,15.1,,
2023-11-27,9.2,cams,0,25.0,7.52,1.5,21.35,18.4,86.79,947.15,4.4,,
2023-11-28,17.6,cams,0,20.0,6.68,1.1,21.55,18.2,81.83,946.24,1.4,,
2023-11-29,25.4,cams,0,25.0,9.47,5.6,21.17,17.6,82.42,946.91,0.1,,
2023-11-30,35.7,cams,0,22.0,7.14,3.3,21.31,16.7,83.0,947.35,1.3,,
2023-12-01,33.8,cams,0,40.0,7.9,4.1,21.31,18.0,79.54,947.18,0.1,,
2023-12-02,24.7,cams,0,42.0,11.05,5.2,22.46,18.7,78.17,947.0,0.3,,
2023-12-03,33.4,cams,0,38.0,10.0,4.5,22.91,18.6,77.88,947.6,0.1,,
2023-12-04,24.7,cams,0,14.0,7.01,4.8,22.84,19.1,76.04,946.8,0.0,,
2023-12-05,37.2,cams,0,30.0,9.65,6.2,22.21,18.3,76.92,946.08,0.1,,
2023-12-06,36.4,cams,0,54.0,9.65,4.6,21.06,17.4,81.25,946.7,0.8,,
2023-12-07,31.2,cams,0,88.0,6.19,0.8,20.83,16.9,76.04,947.07,0.2,,
2023-12-08,24.5,cams,0,81.0,7.28,1.9,21.14,16.9,73.08,947.77,0.0,,
2023-12-09,24.3,cams,0,86.0,7.55,1.3,21.3,16.9,73.75,948.95,0.0,,
2023-12-10,25.2,cams,0,94.0,7.29,1.8,21.46,16.7,71.58,948.0,0.0,,
2023-12-11,24.4,cams,0,91.0,7.25,1.8,21.63,16.7,68.25,948.0,0.0,,
2023-12-12,26.0,cams,0,118.0,6.84,3.1,21.08,15.4,70.75,946.86,0.0,,
2023-12-13,33.5,cams,0,102.0,6.7,2.5,20.98,15.4,67.46,947.73,0.0,,
2023-12-14,29.3,cams,0,75.0,9.33,6.5,21.12,16.3,66.29,949.27,0.0,,
2023-12-15,31.8,cams,0,71.0,9.3,5.1,20.22,16.1,65.75,949.94,0.0,,
2023-12-16,40.0,cams,0,68.0,7.17,4.8,19.51,14.2,64.29,949.31,0.0,,
2023-12-17,43.5,cams,0,88.0,9.85,5.9,19.78,14.3,63.92,949.07,0.0,,
2023-12-18,40.7,cams,0,68.0,13.41,9.6,20.13,15.3,63.75,950.34,0.0,,
2023-12-19,37.8,cams,0,32.0,13.74,9.1,20.07,16.4,60.0,951.05,0.0,,
2023-12-20,28.1,cams,0,24.0,13.56,7.9,19.53,14.6,55.5,950.65,0.0,,
2023-12-21,28.4,cams,0,36.0,11.33,7.2,20.62,15.7,55.12,949.67,0.0,,
2023-12-22,31.3,cams,0,48.0,8.39,2.6,21.01,16.4,60.21,949.43,0.0,,
2023-12-23,35.9,cams,0,120.0,7.58,4.0,20.88,13.5,57.79,949.91,0.0,,
2023-12-24,34.2,cams,0,88.0,10.18,6.6,21.17,16.0,50.71,951.45,0.0,,
2023-12-25,42.0,cams,0,82.0,8.85,4.5,21.45,15.7,57.46,951.17,0.0,,
2023-12-26,44.5,cams,0,76.0,6.92,1.1,21.97,15.9,53.29,950.91,0.0,,
2023-12-27,42.2,cams,0,94.0,6.08,2.2,21.7,15.3,57.33,951.12,0.0,,
2023-12-28,56.3,cams,0,110.0,7.53,2.3,22.11,16.2,62.83,949.6,0.0,,
2023-12-29,50.5,cams,0,100.0,5.99,0.0,22.05,16.5,62.79,949.48,0.0,,
2023-12-30,40.1,cams,0,65.0,6.8,3.7,21.9,15.6,62.29,949.04,0.0,,
2023-12-31,40.4,cams,0,72.0,6.22,2.1,21.94,16.3,60.12,948.43,0.0,,
2024-01-01,40.3,cams,0,70.0,6.79,1.9,21.74,16.0,63.83,948.56,0.0,,
2024-01-02,51.1,cams,0,114.0,6.94,2.6,21.56,15.7,64.83,947.8,0.0,,
2024-01-03,52.9,cams,0,111.0,7.59,2.1,21.05,15.1,68.92,947.09,0.0,,
2024-01-04,48.2,cams,0,48.0,7.76,4.5,20.36,15.3,66.42,947.09,0.0,,
2024-01-05,42.3,cams,0,57.0,7.57,1.5,19.9,13.4,68.29,947.52,0.0,,
2024-01-06,58.5,cams,0,55.0,8.68,2.0,20.96,15.9,71.29,948.28,0.5,,
2024-01-07,46.3,cams,0,71.0,10.22,4.9,21.5,16.4,68.71,948.47,0.6,,
2024-01-08,33.0,cams,0,116.0,11.34,4.4,22.3,17.0,64.21,948.79,0.0,,
2024-01-09,26.3,cams,0,16.0,9.28,5.5,22.7,18.1,62.29,948.98,0.4,,
2024-01-10,23.0,cams,0,16.0,7.56,3.1,21.25,17.5,76.42,949.25,6.0,,
2024-01-11,29.2,cams,0,71.0,6.99,2.5,22.67,17.7,70.79,949.72,0.0,,
2024-01-12,32.1,cams,0,88.0,7.75,2.9,23.29,17.7,64.0,949.55,0.0,,
2024-01-13,28.6,cams,0,157.0,7.53,0.7,23.21,16.5,63.58,949.94,0.0,,
2024-01-14,23.4,cams,0,154.0,7.91,2.4,22.06,16.4,56.54,949.97,0.0,,
2024-01-15,17.1,cams,0,93.0,7.07,1.9,19.59,14.0,44.58,948.78,0.0,,
2024-01-16,20.3,cams,0,76.0,6.44,2.3,19.48,12.2,54.17,946.51,0.0,,
2024-01-17,37.2,cams,0,96.0,6.73,0.0,19.51,13.0,59.79,945.8,0.0,,
2024-01-18,41.9,cams,0,105.0,6.68,1.3,19.16,12.1,61.12,947.12,0.0,,
2024-01-19,34.0,cams,0,128.0,7.73,5.1,19.97,13.0,57.67,947.35,0.0,,
2024-01-20,42.5,cams,0,101.0,8.25,3.1,20.25,13.6,63.12,948.32,0.0,,
2024-01-21,36.3,cams,0,82.0,7.41,2.1,19.91,13.9,56.62,949.1,0.0,,
2024-01-22,32.0,cams,0,62.0,9.1,4.2,20.52,14.1,47.88,949.5,0.0,,
2024-01-23,21.7,cams,0,138.0,7.17,3.9,19.04,12.1,44.0,949.26,0.0,,
2024-01-24,16.6,cams,0,155.0,10.39,6.3,18.15,11.3,39.62,949.54,0.0,,
2024-01-25,23.6,cams,0,122.0,9.25,3.3,18.6,12.0,43.17,950.64,0.0,,
2024-01-26,27.9,cams,0,55.0,8.08,1.9,20.31,12.8,42.96,951.52,0.0,,
2024-01-27,40.4,cams,0,93.0,8.38,1.3,21.05,13.3,50.33,951.78,0.0,,
2024-01-28,39.6,cams,0,98.0,6.15,0.5,22.04,15.6,45.21,951.07,0.0,,
2024-01-29,38.0,cams,0,139.0,6.68,2.4,21.59,14.2,43.17,950.7,0.0,,
2024-01-30,37.5,cams,0,122.0,6.66,2.5,21.15,13.1,51.62,949.54,0.0,,
2024-01-31,41.2,cams,0,20.0,7.5,1.1,20.97,13.8,53.17,949.04,0.0,,
2024-02-01,35.3,cams,0,94.0,7.88,1.8,20.37,13.1,57.04,949.78,0.0,,
2024-02-02,32.2,cams,0,78.0,6.41,2.7,20.76,13.7,58.46,950.36,0.0,,
2024-02-03,26.2,cams,0,139.0,8.98,6.1,22.18,14.9,51.71,950.84,0.0,,
2024-02-04,27.2,cams,0,201.0,7.68,3.9,23.65,16.2,48.96,951.4,0.0,,
2024-02-05,27.0,cams,0,71.0,8.65,2.8,23.69,16.3,48.42,951.27,0.0,,
2024-02-06,23.6,cams,0,73.0,7.41,1.5,23.71,16.2,50.12,951.17,0.0,,
2024-02-07,28.3,cams,0,64.0,7.8,2.0,23.0,15.9,55.71,951.73,0.0,,
2024-02-08,27.3,cams,0,95.0,7.01,0.8,21.79,15.5,54.5,951.13,0.0,,
2024-02-09,27.7,cams,0,163.0,8.76,1.1,22.23,15.5,49.0,950.11,0.0,,
2024-02-10,26.9,cams,0,124.0,8.11,1.6,22.18,15.0,45.92,950.78,0.0,,
2024-02-11,29.2,cams,0,148.0,6.83,1.6,21.8,13.6,44.04,950.88,0.0,,
2024-02-12,27.4,cams,0,77.0,7.12,0.7,22.07,14.2,45.0,950.34,0.0,,
2024-02-13,38.4,cams,0,95.0,9.25,1.0,22.77,15.3,33.75,950.4,0.0,,
2024-02-14,39.3,cams,0,104.0,7.28,2.0,22.75,15.3,41.42,950.36,0.0,,
2024-02-15,37.3,cams,0,141.0,7.73,3.0,23.37,15.0,44.33,949.68,0.0,,
2024-02-16,35.6,cams,0,103.0,8.66,1.5,25.39,18.6,43.0,950.25,0.0,,
2024-02-17,32.6,cams,0,156.0,6.57,1.1,25.58,18.7,36.0,948.75,0.0,,
2024-02-18,30.9,cams,0,135.0,7.35,2.9,24.72,17.1,33.92,947.52,0.0,,
2024-02-19,17.8,cams,0,166.0,11.04,3.1,24.42,16.4,32.46,948.08,0.0,,
2024-02-20,12.5,cams,0,274.0,11.17,6.1,23.63,17.3,39.58,948.49,0.0,,
2024-02-21,11.0,cams,0,94.0,11.37,5.4,22.05,16.7,59.75,947.81,0.0,,
2024-02-22,19.1,cams,0,95.0,11.74,7.2,21.95,17.5,58.54,948.3,0.0,,
2024-02-23,21.5,cams,0,110.0,8.23,3.6,21.31,14.0,47.21,948.19,0.0,,
2024-02-24,15.9,cams,0,191.0,8.62,5.2,21.37,13.4,30.08,947.72,0.0,,
2024-02-25,14.6,cams,0,275.0,8.28,5.2,21.47,12.2,26.04,946.94,0.0,,
2024-02-26,30.3,cams,0,109.0,8.86,1.8,24.87,17.2,34.42,947.05,0.0,,
2024-02-27,39.4,cams,0,123.0,7.17,1.5,25.88,18.9,39.67,948.5,0.1,,
2024-02-28,43.4,cams,0,112.0,5.76,1.0,26.12,19.8,40.12,948.43,0.0,,
2024-02-29,32.5,cams,0,106.0,6.43,1.1,27.15,19.8,37.38,947.98,0.0,,
2024-03-01,31.8,cams,0,146.0,7.33,1.3,26.85,21.0,40.62,948.63,0.0,,
2024-03-02,19.8,cams,0,,12.7,4.6,24.93,18.9,47.62,948.04,0.6,,
2024-03-03,14.2,cams,0,,16.85,9.8,22.32,16.8,65.88,947.96,0.0,,
2024-03-04,13.0,cams,0,,7.53,2.3,20.95,12.8,42.38,948.11,0.0,,
2024-03-05,20.1,cams,0,,10.88,5.1,22.73,13.8,30.46,948.07,0.0,,
2024-03-06,22.5,cams,0,,8.41,1.5,23.41,15.2,27.62,948.02,0.0,,
2024-03-07,20.2,cams,0,,9.31,3.7,24.23,15.4,29.08,947.92,0.0,,
2024-03-08,14.1,cams,0,,9.78,6.0,24.99,16.7,28.5,948.68,0.0,,
2024-03-09,14.8,cams,0,,8.34,2.5,24.98,16.8,29.58,948.48,0.0,,
2024-03-10,20.3,cams,0,,10.2,1.6,25.95,18.7,21.96,949.22,0.0,,
2024-03-11,24.3,cams,0,,9.73,0.8,26.45,18.2,30.46,950.53,0.0,,
2024-03-12,20.5,cams,0,,10.18,5.6,26.46,18.8,32.83,949.74,0.0,,
2024-03-13,23.6,cams,0,,11.26,6.8,25.64,18.9,37.88,948.91,0.0,,
2024-03-14,24.4,cams,0,,10.34,2.9,24.72,16.8,34.54,948.86,0.0,,
2024-03-15,23.5,cams,0,,8.21,1.5,24.19,14.7,35.5,947.73,0.0,,
2024-03-16,28.6,cams,0,,7.59,1.8,24.85,15.3,39.92,947.69,0.0,,
2024-03-17,28.3,cams,0,,9.08,1.3,25.86,16.8,34.0,947.95,0.0,,
2024-03-18,23.9,cams,0,,11.01,1.5,26.38,18.2,29.62,947.9,0.0,,
2024-03-19,22.0,cams,0,,12.32,6.2,26.49,18.0,29.17,948.09,0.0,,
2024-03-20,13.4,cams,0,,8.97,0.7,27.74,20.8,18.25,948.12,0.0,,
2024-03-21,19.7,cams,0,,8.41,2.7,27.15,19.4,21.42,946.74,0.0,,
2024-03-22,27.6,cams,0,,8.86,3.2,27.62,18.4,27.33,945.5,0.0,,
2024-03-23,31.0,cams,0,,9.09,0.8,27.9,18.2,29.46,945.75,0.0,,
2024-03-24,24.6,cams,0,,10.45,5.7,28.32,19.5,31.17,947.19,0.0,,
2024-03-25,25.8,cams,0,,9.83,1.9,29.05,20.4,31.79,947.7,0.0,,
2024-03-26,30.9,cams,0,,8.94,0.7,29.42,20.1,35.08,947.79,0.0,,
2024-03-27,30.7,cams,0,,7.86,2.5,30.03,21.1,35.71,948.9,0.0,,
2024-03-28,27.3,cams,0,,8.66,3.3,30.18,22.4,36.25,947.65,0.0,,
2024-03-29,32.9,cams,0,,9.0,1.1,30.1,22.8,37.12,946.94,0.0,,
2024-03-30,33.1,cams,0,,10.4,4.7,29.94,22.9,34.29,948.29,0.0,,
2024-03-31,27.8,cams,0,,10.53,2.1,29.88,22.7,28.75,949.18,0.0,,
2024-04-01,27.1,cams,0,,9.97,5.1,29.75,21.7,24.71,946.72,0.0,,
2024-04-02,31.9,cams,0,,10.41,1.1,29.35,19.7,27.5,945.12,0.0,,
2024-04-03,30.7,cams,0,,9.59,1.0,29.18,20.0,31.17,945.9,0.0,,
2024-04-04,24.6,cams,0,,11.16,4.3,29.22,21.8,30.0,946.69,0.0,,
2024-04-05,26.0,cams,0,,11.23,4.2,29.53,20.9,29.75,946.26,0.0,,
2024-04-06,18.9,cams,0,,12.99,8.0,30.38,24.2,25.46,945.71,0.0,,
2024-04-07,22.2,cams,0,,12.45,6.2,29.56,22.4,24.75,944.85,0.0,,
2024-04-08,13.4,cams,0,,6.89,0.7,28.62,19.6,20.88,945.3,0.0,,
